"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"1876","159910","스킨앤스킨",263,0,0,"KOSDAQ","반도체",75277601849,NA,NA,84,3.13,0,0
"1877","009770","삼정펄프",30100,-100,-0.33,"KOSPI","종이목재",75249127100,10743,2.8,84390,0.36,1000,3.32
"1878","043340","에쎈테크",1045,-25,-2.34,"KOSDAQ","기계·장비",7.524e+10,NA,NA,379,2.76,0,0
"1879","045060","오공",4440,-15,-0.34,"KOSDAQ","화학",75222364560,458,9.69,5096,0.87,60,1.35
"1880","003310","대주산업",2125,-55,-2.52,"KOSDAQ","음식료·담배",75208743750,98,21.68,1530,1.39,35,1.65
"1881","032540","TJ미디어",5390,-270,-4.77,"KOSDAQ","일반전기전자",75091372510,NA,NA,5509,0.98,0,0
"1882","000590","CS홀딩스",64900,-100,-0.15,"KOSPI","기타금융",74925881800,6657,9.75,210057,0.31,500,0.77
"1883","255220","SG",1810,0,0,"KOSDAQ","비금속",74825883270,NA,NA,1894,0.96,0,0
"1884","066910","손오공",2780,-100,-3.47,"KOSDAQ","유통",74771327580,NA,NA,836,3.33,0,0
"1885","321260","프로이천",2775,-30,-1.07,"KOSDAQ","일반전기전자",74736533100,NA,NA,NA,NA,0,0
"1886","043100","솔고바이오",1230,-50,-3.91,"KOSDAQ","의료·정밀기기",74733825840,29,42.41,594,2.07,0,0
"1887","059210","메타바이오메드",3130,-10,-0.32,"KOSDAQ","제약",74689158630,NA,NA,2011,1.56,10,0.32
"1888","217480","에스디생명공학",3330,-85,-2.49,"KOSDAQ","화학",74642169780,NA,NA,3656,0.91,0,0
"1889","123700","SJM",4780,-155,-3.14,"KOSPI","운수장비",74591412440,172,27.79,10466,0.46,50,1.05
"1890","304100","솔트룩스",14600,-300,-2.01,"KOSDAQ","소프트웨어",74469709000,59,247.46,5733,2.55,0,0
"1891","080470","성창오토텍",10200,50,0.49,"KOSDAQ","운송장비·부품",7.446e+10,114,89.47,5231,1.95,50,0.49
"1892","190650","코리아에셋투자증권",11650,-200,-1.69,"KOSDAQ","금융",74420200000,1816,6.42,12686,0.92,450,3.86
"1893","103840","우양",5210,50,0.97,"KOSDAQ","음식료·담배",74284180000,316,16.49,2640,1.97,0,0
"1894","267790","배럴",9400,-160,-1.67,"KOSDAQ","섬유·의류",74123700000,NA,NA,5086,1.85,0,0
"1895","187220","디티앤씨",6550,150,2.34,"KOSDAQ","기타서비스",73905556050,NA,NA,7124,0.92,0,0
"1896","290120","대유에이피",6460,-20,-0.31,"KOSDAQ","운송장비·부품",73861049540,530,12.19,4593,1.41,200,3.1
"1897","100660","서암기계공업",5860,-160,-2.66,"KOSDAQ","기계·장비",7.3836e+10,41,142.93,4882,1.2,35,0.6
"1898","005110","한창",1105,0,0,"KOSPI","유통업",73803247245,NA,NA,544,2.03,0,0
"1899","065770","CS",3790,-95,-2.45,"KOSDAQ","통신장비",73568182700,9,421.11,1170,3.24,0,0
"1900","279600","미디어젠",15700,100,0.64,"KOSDAQ","소프트웨어",73551061700,NA,NA,3745,4.19,0,0
"1901","006200","한국전자홀딩스",1565,-50,-3.1,"KOSPI","기타금융",73246907840,NA,NA,2169,0.72,0,0
"1902","014100","메디앙스",6200,0,0,"KOSDAQ","화학",7.316e+10,365,16.99,7400,0.84,0,0
"1903","010770","평화홀딩스",4990,-5,-0.1,"KOSPI","운수장비",72981075340,NA,NA,7852,0.64,150,3.01
"1904","260970","에스앤디",17900,-550,-2.98,"KOSDAQ","음식료·담배",72663618000,2424,7.38,11134,1.61,100,0.56
"1905","252500","세화피앤씨",1750,-20,-1.13,"KOSDAQ","화학",72601182500,107,16.36,725,2.41,30,1.71
"1906","030350","드래곤플라이",2455,65,2.72,"KOSDAQ","디지털컨텐츠",72540236890,NA,NA,319,7.7,0,0
"1907","032280","삼일",4460,-475,-9.63,"KOSDAQ","운송",72312611400,NA,NA,3709,1.2,30,0.67
"1908","029480","릭스솔루션",795,-3,-0.38,"KOSDAQ","통신장비",72204122025,NA,NA,304,2.62,0,0
"1909","026040","제이에스티나",4375,-155,-3.42,"KOSDAQ","기타제조",72204081250,NA,NA,1874,2.33,0,0
"1910","215380","우정바이오",5970,-60,-1,"KOSDAQ","기타서비스",72194768220,NA,NA,2199,2.71,0,0
"1911","067010","이씨에스",5860,130,2.27,"KOSDAQ","정보기기",72042840000,399,14.69,3944,1.49,130,2.22
"1912","066360","체리부로",1530,-15,-0.97,"KOSDAQ","음식료·담배",71714732220,NA,NA,1481,1.03,0,0
"1913","142210","유니트론텍",5700,-90,-1.55,"KOSDAQ","유통",71597301000,133,42.86,4153,1.37,50,0.88
"1914","318000","한국바이오젠",8750,-100,-1.13,"KOSDAQ","화학",71547218750,387,22.61,3451,2.54,75,0.86
"1915","001810","무림SP",3230,-60,-1.82,"KOSDAQ","종이·목재",71504125000,79,40.89,9248,0.35,25,0.77
"1916","002820","SUN&L",5660,0,0,"KOSPI","종이목재",71361217740,NA,NA,16384,0.35,0,0
"1917","250930","예선테크",2160,-15,-0.69,"KOSDAQ","화학",71280950400,51,42.35,1116,1.94,30,1.39
"1918","031860","엔에스엔",1235,-40,-3.14,"KOSDAQ","유통",71250866115,NA,NA,977,1.26,0,0
"1919","032800","판타지오",110,-2,-1.79,"KOSDAQ","오락·문화",71148952600,NA,NA,55,2,0,0
"1920","021650","한국큐빅",4345,-75,-1.7,"KOSDAQ","화학",71043196235,647,6.72,4116,1.06,50,1.15
"1921","035200","프럼파스트",7300,-70,-0.95,"KOSDAQ","화학",71033307000,171,42.69,3601,2.03,50,0.68
"1922","001020","페이퍼코리아",1740,5,0.29,"KOSPI","종이목재",70962171180,7,248.57,748,2.33,0,0
"1923","361670","삼영에스앤씨",12500,150,1.21,"KOSDAQ","일반전기전자",70845725000,359,34.82,3269,3.82,0,0
"1924","036180","지더블유바이텍",2380,110,4.85,"KOSDAQ","유통",70843615500,NA,NA,447,5.32,0,0
"1925","154030","아시아종묘",6670,70,1.06,"KOSDAQ","농업, 임업 및 어업",70835193230,NA,NA,1591,4.19,0,0
"1926","052860","아이앤씨",3965,-5,-0.13,"KOSDAQ","반도체",70826216110,NA,NA,2680,1.48,0,0
"1927","065570","삼영이엔씨",7370,-320,-4.16,"KOSDAQ","통신장비",70734326740,NA,NA,8463,0.87,70,0.95
"1928","131760","파인텍",1640,-10,-0.61,"KOSDAQ","IT부품",70399940520,NA,NA,772,2.12,0,0
"1929","039310","세중",3870,-35,-0.9,"KOSDAQ","기타서비스",70130851290,29,133.45,4506,0.86,0,0
"1930","114630","폴라리스우노",5140,50,0.98,"KOSDAQ","화학",69770180100,141,36.45,5537,0.93,100,1.95
"1931","050120","ES큐브",5140,-10,-0.19,"KOSDAQ","유통",69719402040,NA,NA,5120,1,0,0
"1932","069640","한세엠케이",5400,-220,-3.91,"KOSPI","유통업",69710338800,NA,NA,6030,0.9,0,0
"1933","054630","에이디칩스",874,-15,-1.69,"KOSDAQ","기타제조",69666068914,NA,NA,460,1.9,0,0
"1934","063760","이엘피",7460,40,0.54,"KOSDAQ","반도체",69565469800,288,25.9,7364,1.01,120,1.61
"1935","008870","금비",69500,-500,-0.71,"KOSPI","비금속광물",6.95e+10,NA,NA,99607,0.7,1300,1.87
"1936","215480","토박스코리아",1445,20,1.4,"KOSDAQ","유통",69468070105,NA,NA,494,2.93,0,0
"1937","006050","국영지앤엠",1990,-35,-1.73,"KOSDAQ","비금속",69441533570,NA,NA,1462,1.36,0,0
"1938","007120","미래아이앤지",536,-10,-1.83,"KOSPI","서비스업",69403503328,153,3.5,691,0.78,0,0
"1939","000950","전방",41300,-700,-1.67,"KOSPI","섬유의복",6.9384e+10,5181,7.97,83530,0.49,0,0
"1940","067730","로지시스",7170,-160,-2.18,"KOSDAQ","컴퓨터서비스",69362020740,50,143.4,1752,4.09,100,1.39
"1941","353190","휴럼",1895,-30,-1.56,"KOSDAQ","음식료·담배",69054595900,NA,NA,NA,NA,0,0
"1942","060380","동양에스텍",3500,-70,-1.96,"KOSDAQ","금속",6.895e+10,276,12.68,2828,1.24,100,2.86
"1943","028080","휴맥스홀딩스",5470,-250,-4.37,"KOSDAQ","금융",68798957820,NA,NA,10309,0.53,0,0
"1944","263020","디케이앤디",8860,60,0.68,"KOSDAQ","화학",68781969720,468,18.93,6884,1.29,0,0
"1945","140520","대창스틸",3250,-20,-0.61,"KOSDAQ","금속",68605039750,NA,NA,4252,0.76,100,3.08
"1946","104040","대성파인텍",2190,-45,-2.01,"KOSDAQ","운송장비·부품",68549805390,52,42.12,1719,1.27,0,0
"1947","054040","한국컴퓨터",4245,-5,-0.12,"KOSDAQ","IT부품",68222626050,572,7.42,6336,0.67,150,3.53
"1948","050860","아세아텍",3020,-50,-1.63,"KOSDAQ","기계·장비",6.795e+10,47,64.26,4384,0.69,50,1.66
"1949","131220","대한과학",9100,20,0.22,"KOSDAQ","유통",67835859000,229,39.74,3920,2.32,60,0.66
"1950","054930","유신",22600,-250,-1.09,"KOSDAQ","기타서비스",6.78e+10,1009,22.4,27608,0.82,500,2.21
"1951","039670","스포츠서울",7360,0,0,"KOSDAQ","출판·매체복제",67797501120,537,13.71,673,10.94,0,0
"1952","087600","픽셀플러스",8300,-280,-3.26,"KOSDAQ","반도체",67782431400,617,13.45,9849,0.84,0,0
"1953","196700","웹스",4705,-105,-2.18,"KOSDAQ","화학",67583297520,NA,NA,2681,1.75,0,0
"1954","007770","한일화학",19250,-150,-0.77,"KOSDAQ","화학",67567500000,NA,NA,26082,0.74,50,0.26
"1955","037760","쎄니트",1995,-10,-0.5,"KOSDAQ","금속",67496677395,269,7.42,2250,0.89,30,1.5
"1956","001210","금호전기",3510,-200,-5.39,"KOSPI","전기전자",67344379830,NA,NA,1369,2.56,0,0
"1957","090370","메타랩스",1015,-15,-1.46,"KOSPI","섬유의복",67331359725,NA,NA,832,1.22,0,0
"1958","082660","코스나인",1400,-35,-2.44,"KOSDAQ","화학",67133406200,NA,NA,660,2.12,0,0
"1959","095270","웨이브일렉트로",4480,-45,-0.99,"KOSDAQ","IT부품",67071226880,NA,NA,710,6.31,0,0
"1960","220180","핸디소프트",3450,-80,-2.27,"KOSDAQ","소프트웨어",66957600000,179,19.27,3043,1.13,0,0
"1961","009310","참엔지니어링",1205,0,0,"KOSPI","기계",66911919620,90,13.39,1453,0.83,0,0
"1962","060540","에스에이티",2550,30,1.19,"KOSDAQ","통신장비",66639930300,147,17.35,3301,0.77,50,1.96
"1963","011560","세보엠이씨",6310,-50,-0.79,"KOSDAQ","건설",66444300000,693,9.11,14701,0.43,200,3.17
"1964","048470","대동스틸",6640,-140,-2.06,"KOSDAQ","금속",6.64e+10,20,332,6268,1.06,30,0.45
"1965","224060","코디엠",242,-5,-2.02,"KOSDAQ","반도체",66249941296,NA,NA,304,0.8,0,0
"1966","024840","KBI메탈",2010,-35,-1.71,"KOSDAQ","금속",66231204480,56,35.89,2806,0.72,0,0
"1967","109070","컨버즈",4100,0,0,"KOSPI","종이목재",66185504600,NA,NA,539,7.61,0,0
"1968","263810","상신전자",4640,-20,-0.43,"KOSDAQ","일반전기전자",66095491520,145,32,2537,1.83,0,0
"1969","246960","이노테라피",13100,-100,-0.76,"KOSDAQ","제약",66078810400,NA,NA,2566,5.11,0,0
"1970","286750","나노브릭",7080,-200,-2.75,"KOSDAQ","화학",65858641440,NA,NA,1550,4.57,0,0
"1971","258790","소프트캠프",2635,-120,-4.36,"KOSDAQ","출판·매체복제",65852033340,77,34.22,643,4.1,0,0
"1972","101390","아이엠",980,-25,-2.49,"KOSDAQ","IT부품",65846085340,NA,NA,506,1.94,0,0
"1973","184230","SGA솔루션즈",1425,-25,-1.72,"KOSDAQ","소프트웨어",65800523550,158,9.02,661,2.16,0,0
"1974","091340","S&K폴리텍",5620,10,0.18,"KOSDAQ","IT부품",65774912020,NA,NA,7792,0.72,250,4.45
"1975","006880","신송홀딩스",5560,20,0.36,"KOSPI","유통업",65768450480,240,23.17,7600,0.73,100,1.8
"1976","006920","모헨즈",6020,-20,-0.33,"KOSDAQ","비금속",65738400000,5,1204,2125,2.83,0,0
"1977","071090","하이스틸",3285,-65,-1.94,"KOSPI","철강금속",65698160400,NA,NA,6302,0.52,10,0.3
"1978","238120","얼라인드",9100,-500,-5.21,"KOSDAQ","의료·정밀기기",65423976800,90,101.11,2985,3.05,0,0
"1979","114190","강원",2500,0,0,"KOSDAQ","금속",65307595000,NA,NA,942,2.65,0,0
"1980","044380","주연테크",1195,-50,-4.02,"KOSPI","전기전자",65261446355,NA,NA,689,1.73,0,0
"1981","221980","케이디켐",16150,0,0,"KOSDAQ","화학",65162020000,1834,8.81,20403,0.79,500,3.1
"1982","054540","삼영엠텍",5000,-110,-2.15,"KOSDAQ","금속",6.5e+10,576,8.68,5853,0.85,150,3
"1983","021040","대호특수강",862,-18,-2.05,"KOSDAQ","금속",64993541480,NA,NA,660,1.31,0,0
"1984","098120","마이크로컨텍솔",7800,-100,-1.27,"KOSDAQ","반도체",64839574800,135,57.78,4134,1.89,25,0.32
"1985","177830","파버나인",4555,-55,-1.19,"KOSDAQ","일반전기전자",64675096720,348,13.09,4517,1.01,0,0
"1986","217620","디딤",1700,-10,-0.58,"KOSDAQ","숙박·음식",64666900100,NA,NA,141,12.06,0,0
"1987","212560","네오오토",8160,-30,-0.37,"KOSDAQ","운송장비·부품",64259698080,450,18.13,10502,0.78,50,0.61
"1988","039610","화성밸브",6150,-90,-1.44,"KOSDAQ","기계·장비",64023960000,119,51.68,7175,0.86,0,0
"1989","085910","네오티스",4750,-15,-0.31,"KOSDAQ","운송장비·부품",63976106500,19,250,3729,1.27,250,5.26
"1990","025560","미래산업",14250,0,0,"KOSPI","의료정밀",63441099750,NA,NA,17191,0.83,0,0
"1991","050760","에스폴리텍",3880,5,0.13,"KOSDAQ","화학",63378550640,499,7.78,3798,1.02,50,1.29
"1992","123840","한일진공",808,-22,-2.65,"KOSDAQ","기계·장비",63271229416,173,4.67,1755,0.46,0,0
"1993","018620","우진비앤지",2190,-10,-0.45,"KOSDAQ","제약",63267551670,NA,NA,1082,2.02,0,0
"1994","036000","예림당",2745,-60,-2.14,"KOSDAQ","출판·매체복제",63229090365,NA,NA,5564,0.49,0,0
"1995","123750","알톤스포츠",4940,0,0,"KOSDAQ","운송장비·부품",62966707180,441,11.2,1690,2.92,0,0
"1996","069110","코스온",2630,0,0,"KOSDAQ","화학",62963935800,NA,NA,3517,0.75,0,0
"1997","148140","비디아이",2345,-15,-0.64,"KOSDAQ","기계·장비",62796297725,NA,NA,364,6.44,0,0
"1998","189690","포시에스",7230,-50,-0.69,"KOSDAQ","소프트웨어",62710424430,640,11.3,6583,1.1,100,1.38
"1999","046310","백금T&A",3810,-75,-1.93,"KOSDAQ","통신장비",62555022210,NA,NA,2266,1.68,0,0
"2000","131180","딜리",2130,-15,-0.7,"KOSDAQ","정보기기",62515500000,NA,NA,1884,1.13,40,1.88
"2001","084870","TBH글로벌",2990,30,1.01,"KOSPI","섬유의복",62361888810,NA,NA,3744,0.8,0,0
"2002","322180","티라유텍",11400,-550,-4.6,"KOSDAQ","소프트웨어",62315250000,NA,NA,4792,2.38,0,0
"2003","290660","네오펙트",3295,-40,-1.2,"KOSDAQ","의료·정밀기기",62296192600,NA,NA,794,4.15,0,0
"2004","223250","드림씨아이에스",11000,0,0,"KOSDAQ","기타서비스",62249594000,978,11.25,6551,1.68,0,0
"2005","049120","파인디앤씨",2200,-30,-1.35,"KOSDAQ","IT부품",61743591800,NA,NA,1299,1.69,0,0
"2006","226400","오스테오닉",3680,-35,-0.94,"KOSDAQ","의료·정밀기기",61724838720,NA,NA,1860,1.98,0,0
"2007","138070","신진에스엠",6870,-90,-1.29,"KOSDAQ","금속",61638897210,NA,NA,7654,0.9,70,1.02
"2008","011080","형지I&C",1580,-85,-5.11,"KOSDAQ","섬유·의류",61549955440,NA,NA,404,3.91,0,0
"2009","225590","패션플랫폼",2310,180,8.45,"KOSDAQ","섬유·의류",61530807030,42,55,1567,1.47,0,0
"2010","084670","동양고속",21150,0,0,"KOSPI","운수창고업",61241284350,NA,NA,36836,0.57,500,2.36
"2011","046970","우리로",1910,0,0,"KOSDAQ","유통",61214800940,NA,NA,806,2.37,0,0
"2012","004100","태양금속",1665,-55,-3.2,"KOSPI","운수장비",61105500000,NA,NA,2467,0.67,5,0.3
"2013","093640","다믈멀티미디어",4240,-130,-2.97,"KOSDAQ","반도체",61065060880,NA,NA,1956,2.17,0,0
"2014","065440","이루온",2235,-60,-2.61,"KOSDAQ","소프트웨어",60959669700,81,27.59,1364,1.64,0,0
"2015","225430","케이엠제약",2185,-30,-1.35,"KOSDAQ","화학",60933204250,22,99.32,1462,1.49,0,0
"2016","100030","모바일리더",18550,-50,-0.27,"KOSDAQ","소프트웨어",60912894700,1848,10.04,10978,1.69,0,0
"2017","187790","나노",2250,210,10.29,"KOSDAQ","화학",60902313750,NA,NA,1667,1.35,0,0
"2018","018680","서울제약",7100,-100,-1.39,"KOSDAQ","제약",60524113300,NA,NA,3385,2.1,0,0
"2019","131100","스카이이앤엠",5620,1295,29.94,"KOSDAQ","유통",60362807060,NA,NA,2580,2.18,0,0
"2020","032750","삼진",10050,-50,-0.5,"KOSDAQ","일반전기전자",6.03e+10,1102,9.12,13587,0.74,200,1.99
"2021","263540","샘코",40300,0,0,"KOSDAQ","운송장비·부품",60278604100,NA,NA,8720,4.62,0,0
"2022","049470","SGA",1140,-60,-5,"KOSDAQ","소프트웨어",60262963860,81,14.07,717,1.59,0,0
"2023","178780","유테크",1730,0,0,"KOSDAQ","유통",60240302320,NA,NA,848,2.04,0,0
"2024","036480","대성미생물",15850,-200,-1.25,"KOSDAQ","제약",6.023e+10,400,39.63,9556,1.66,85,0.54
"2025","071850","캐스텍코리아",3625,-95,-2.55,"KOSDAQ","운송장비·부품",60063306500,NA,NA,6120,0.59,0,0
"2026","038950","파인디지털",5880,-120,-2,"KOSDAQ","통신장비",60039298200,755,7.79,8808,0.67,100,1.7
"2027","049520","유아이엘",2750,5,0.18,"KOSDAQ","IT부품",59908574000,NA,NA,6906,0.4,0,0
"2028","246720","아스타",5210,-50,-0.95,"KOSDAQ","제약",59876044830,NA,NA,560,9.3,0,0
"2029","001000","신라섬유",2465,0,0,"KOSDAQ","유통",59844136100,14,176.07,610,4.04,0,0
"2030","010280","쌍용정보통신",935,0,0,"KOSDAQ","컴퓨터서비스",59806371790,NA,NA,597,1.57,0,0
"2031","094970","제이엠티",3565,-60,-1.66,"KOSDAQ","IT부품",59707475600,318,11.21,3448,1.03,50,1.4
"2032","024070","WISCOM",3895,-70,-1.77,"KOSPI","화학",59696476010,NA,NA,7616,0.51,50,1.28
"2033","331380","포커스에이치엔에스",3300,-30,-0.9,"KOSDAQ","일반전기전자",59593320600,NA,NA,NA,NA,0,0
"2034","010400","우진아이엔에스",7800,-40,-0.51,"KOSPI","건설업",59451600000,247,31.58,13308,0.59,250,3.21
"2035","257370","명성티엔에스",9210,0,0,"KOSDAQ","IT부품",59319850890,NA,NA,4280,2.15,0,0
"2036","008830","대동기어",6600,430,6.97,"KOSDAQ","기계·장비",59317632000,260,25.38,7212,0.92,40,0.61
"2037","010660","화천기계",2695,-30,-1.1,"KOSPI","기계",5.929e+10,NA,NA,5464,0.49,0,0
"2038","024940","PN풍년",5910,-380,-6.04,"KOSDAQ","금속",5.91e+10,256,23.09,3955,1.49,25,0.42
"2039","039980","리노스",1355,-35,-2.52,"KOSDAQ","유통",59045867530,NA,NA,1596,0.85,0,0
"2040","062860","티엘아이",5980,-40,-0.66,"KOSDAQ","반도체",59038865600,NA,NA,6408,0.93,0,0
"2041","203450","유니온커뮤니티",4020,5,0.12,"KOSDAQ","일반전기전자",59009608140,163,24.66,2427,1.66,70,1.74
"2042","106520","디지탈옵틱",4470,-30,-0.67,"KOSDAQ","의료·정밀기기",58822965000,NA,NA,1105,4.05,0,0
"2043","254120","자비스",2645,-95,-3.47,"KOSDAQ","기계·장비",58671963965,NA,NA,506,5.23,0,0
"2044","204840","지엘팜텍",1130,-20,-1.74,"KOSDAQ","기타서비스",58632133720,NA,NA,274,4.12,0,0
"2045","043710","서울리거",1490,5,0.34,"KOSDAQ","유통",58275962160,NA,NA,780,1.91,0,0
"2046","024850","피에스엠씨",1435,-5,-0.35,"KOSDAQ","반도체",58223153310,NA,NA,325,4.42,0,0
"2047","204020","그리티",2885,0,0,"KOSDAQ","섬유·의류",58125335550,49,58.88,3573,0.81,30,1.04
"2048","064480","브리지텍",4860,-80,-1.62,"KOSDAQ","컴퓨터서비스",58089150000,74,65.68,2813,1.73,100,2.06
"2049","054300","팬스타엔터프라이즈",1030,-75,-6.79,"KOSDAQ","기계·장비",58081664980,NA,NA,694,1.48,0,0
"2050","079810","디이엔티",4435,-90,-1.99,"KOSDAQ","기계·장비",57818469665,NA,NA,1675,2.65,0,0
"2051","079650","서산",2860,-10,-0.35,"KOSDAQ","비금속",5.72e+10,NA,NA,3133,0.91,0,0
"2052","079190","EMW",1795,-25,-1.37,"KOSDAQ","통신장비",57052633615,NA,NA,890,2.02,0,0
"2053","115530","씨엔플러스",839,0,0,"KOSDAQ","IT부품",57020957000,NA,NA,172,4.88,0,0
"2054","376180","피코그램",18600,-6400,-25.6,"KOSDAQ","기타제조",56945350800,1048,17.75,5541,3.36,191,1.03
"2055","046070","코다코",1455,-55,-3.64,"KOSDAQ","운송장비·부품",56838492480,NA,NA,431,3.38,0,0
"2056","025530","SJM홀딩스",3805,5,0.13,"KOSPI","유통업",56823900440,221,17.22,9852,0.39,100,2.63
"2057","122690","서진오토모티브",2905,-5,-0.17,"KOSDAQ","운송장비·부품",56767319630,NA,NA,3624,0.8,0,0
"2058","006570","대림통상",3725,-30,-0.8,"KOSPI","기계",56713125000,NA,NA,5008,0.74,0,0
"2059","101170","우림피티에스",4200,-5,-0.12,"KOSDAQ","기계·장비",5.67e+10,NA,NA,5865,0.72,50,1.19
"2060","056000","COWON",2860,0,0,"KOSDAQ","디지털컨텐츠",56399843500,20,143,1435,1.99,0,0
"2061","290270","휴네시온",5870,-80,-1.34,"KOSDAQ","소프트웨어",56397034640,353,16.63,2763,2.12,40,0.68
"2062","127120","디엔에이링크",3390,-125,-3.56,"KOSDAQ","기타서비스",55574615880,NA,NA,2361,1.44,0,0
"2063","139050","시티랩스",625,10,1.63,"KOSDAQ","컴퓨터서비스",55475620000,NA,NA,435,1.44,0,0
"2064","083660","CSA 코스믹",1460,-75,-4.89,"KOSDAQ","화학",55383806440,NA,NA,313,4.66,0,0
"2065","131090","시큐브",1315,0,0,"KOSDAQ","소프트웨어",5.523e+10,65,20.23,800,1.64,15,1.14
"2066","012620","원일특강",12550,-600,-4.56,"KOSDAQ","금속",5.522e+10,330,38.03,26940,0.47,120,0.96
"2067","007630","폴루스바이오팜",1225,0,0,"KOSPI","유통업",55134426375,NA,NA,1413,0.87,0,0
"2068","094860","네오리진",1025,-20,-1.91,"KOSDAQ","소프트웨어",55019992025,NA,NA,137,7.48,0,0
"2069","079000","와토스코리아",7600,190,2.56,"KOSDAQ","화학",5.472e+10,202,37.62,10283,0.74,200,2.63
"2070","002290","삼일기업공사",4410,-145,-3.18,"KOSDAQ","건설",5.4684e+10,195,22.62,4838,0.91,100,2.27
